IDLink;Title;Source;Topic;PublishDate;SentimentTitle;SentimentHeadline;Facebook;GooglePlus;LinkedIn
30687;Financial Engineering Dominates Policy and Fails the Economy;TheStreet.com;economy;11.03.2016 13:24;0;0;1;2;1
30691;Crap IT means stats crew don't really know how UK economy's doing;The Register;economy;11.03.2016 13:57;-0.136088274388673;-0.204579272096243;6;2;9
30692;Canada's jobless rate rises as economy loses 2300 jobs;Financial Post;economy;11.03.2016 14:13;-0.132582521472478;0.0568333944281198;80;2;19
30698;California bill seeks to bring collective bargaining to gig economy ...;The Guardian;economy;11.03.2016 15:01;-0.158113883008419;-0.0569444444444444;83;5;4
30708;This country has the 'fastest growing major economy';The Globe and Mail;economy;11.03.2016 15:59;0;-0.0977411315892538;2;1;3
30736;After 20 Years, It's Harder to Ignore the Digital Economy's Dark Side;Harvard Business Review;economy;11.03.2016 17:20;-0.0219852022087954;0.24375;83;10;723
30751;Millions Of Voters Are Sending A Message: Our Economic ...;NPR;economy;11.03.2016 17:20;-0.125;-0.0300282476493651;1446;40;42
30738;Canadian confidence in economy at its lowest in over 20 years ...;Globalnews.ca;economy;11.03.2016 18:09;-0.0790569415042095;0.0152041760249951;569;1;7
30813;Hong Kong’s Tsang Defends Economy After Moody’s Debt-Outlook Cut;Bloomberg;economy;11.03.2016 18:39;0.0219574751611446;0.105174219552686;45;1;10
30776;Higher demand for the precious metal is also boosting gold miners ...;Financial Times;economy;11.03.2016 18:40;0.0450173188084857;0.123611111111111;117;1;28
30758;US Stocks Set to Rise for Fourth Consecutive Week;Wall Street Journal;economy;11.03.2016 19:00;-0.0354166666666667;0.0549641862398221;57;7;17
30764;It Had to Happen: Now There's an On-Demand Economy for ...;WIRED;economy;11.03.2016 20:16;0;-0.0420984571284102;457;17;71
30779;Brazil economy: Rousseff refuses to resign;BBC News;economy;11.03.2016 21:52;0;-0.133250447722257;85;4;2
30789;Matthews Asia: What To Trust? Measuring The Chinese Economy;ValueWalk;economy;11.03.2016 22:42;0.09375;0.0935568998979686;4;1;1
30794;US, EU leaders talk Web policy and world economy at MIT;MIT News;economy;11.03.2016 23:07;-0.0282666885541653;-0.143353659664239;8;1;3
30799;Protectionism a big threat to global economy, says Larry Fink;Financial Times;economy;12.03.2016 0:06;-0.28822843256743;-0.066383268082025;39;2;37
30879;Buoyant SNP faces down the economic apocalypse;The Guardian;economy;12.03.2016 0:20;-0.0199809343804357;-0.0545544725589981;42;4;2
30820;This Southeast Asian Economy Is Almost Ready for Its Opening Bell;Bloomberg;economy;12.03.2016 1:00;0.103644524698606;-0.107144923921865;32;3;129
30809;Hillary Clinton Wants To Bring Back The '90s Economy. Here's What ...;Huffington Post;economy;12.03.2016 1:00;0;0.0191366386154936;142;2;3
30808;The ugly truth about Obama's 'pretty darn great' economy;New York Post;economy;12.03.2016 1:37;-0.0104166666666667;-0.00687987270203892;1375;32;50
31004;China tries to reassure on economy, cuts growth target;CNBC;economy;12.03.2016 2:12;0.0416666666666667;-0.362072159205144;17;2;12
30875;Slight improvement in Japan revised Q4 GDP;CNBC;economy;12.03.2016 2:18;0.177170846723075;-0.0863779148850803;21;1;3
30819;Lagarde Urges Asia to Take Bigger Role Guiding Global Economy;Bloomberg;economy;12.03.2016 3:46;-0.0368932393686312;-0.0527359901403649;57;4;24
30867;Financial Sec. defends economy after Moody's downgrades HK debt ...;Hong Kong Free Press;economy;12.03.2016 4:20;0;0.0286769667338202;13;1;4
30836;Global investors increasingly grow disillusioned with Indian economy;Economic Times;economy;12.03.2016 5:07;0;-0.0644043830657573;24;5;8
30888;"&quot;Gloom&quot; Returns To China's Economy: Industrial Production, Retail Sales Miss Lowest Estimates";Zero Hedge;economy;12.03.2016 5:32;-0.233853586673371;-0.287014093371703;28;1;1
30870;Sharing economy start-ups are changing many cities;Irish Times;economy;12.03.2016 9:03;-0.0441941738241592;-0.0533001790889026;7;1;13
30869;India Doesn't Have To Increase Exports To Grow The Economy By 8 ...;Forbes;economy;12.03.2016 9:42;-0.0188444590361102;0.274291820155408;41;7;25
30897;China Economic Data Paints Gloomy Picture;Wall Street Journal;economy;12.03.2016 10:00;0.114819831692961;-0.307459346906221;77;6;605
30873;Week Ahead: Busy Times As Fed Meets and Key Economic Data ...;Forbes;economy;12.03.2016 10:01;0.273244656023598;0.10625;35;1;7
30918;Dispute over NNPC restructuring plunges economy into chaos;Vanguard;economy;12.03.2016 19:38;-0.0883883476483184;-0.0890530310035423;48;1;2
30919;Is walkability good for the economy?;Press & Sun-Bulletin (blog);economy;12.03.2016 19:43;0;-0.025;9;3;1
30926;President Buhari does not control Nigerian economy anymore  Lai ...;NAIJ.COM;economy;12.03.2016 20:12;-0.25;-0.027277236279499;1056;2;1
30940;Daylight-saving time is bad for your health and the economy;Businessinsider India;economy;12.03.2016 22:40;0.248195626801449;-0.08125;3;1;2
30936;Edmonton pawn shops booming as economy tumbles;Edmonton Journal;economy;12.03.2016 23:20;0.14173667737846;-0.0559016994374947;42;1;12
30982;How one brave woman is taking on growing might of China's censors;The Guardian;economy;13.03.2016 1:00;0.253342500933469;0.0389455049780739;147;10;517
30938;How China's digital push is changing the face of the economy;South China Morning Post (subscription);economy;13.03.2016 1:04;-0.141333442770827;-0.0698771242968684;5;2;86
30944;Financial Market Liquidity Isn't That Important for the Economy as a ...;ValueWalk;economy;13.03.2016 1:39;-0.113066754216661;0.113655151164579;2;1;5
30957;Booming Baytown props up Houston's economy, for now;Houston Chronicle;economy;13.03.2016 2:40;0.611352737900869;0.110773282467821;14;2;25
30958;It's Not Every US Election That Can Destabilize The Economy;Forbes;economy;13.03.2016 4:45;-0.276699295264733;-0.150554075352556;88;8;38
31046;China rebuts economy doomsayers on debt and 'zombies';Financial Times;economy;13.03.2016 7:40;0.220970869120796;0.0614409251056508;43;2;41
30971;Hopes that property investment will lift overall Chinese economy ...;South China Morning Post (subscription);economy;13.03.2016 8:00;0.011574074074074;-0.144587936205951;6;11;297
30973;PNP left JLP an improving economy;Jamaica Observer;economy;13.03.2016 11:00;0.306186217847897;0.153859837362166;296;1;1
31029;The myth of Ohio's economic miracle;Politico;economy;13.03.2016 12:00;0.0382732772309872;0.16290188598209;841;12;21
30967;China rebuts economy doomsayers;CNBC;economy;13.03.2016 14:00;0.25;0.0614409251056508;13;1;11
30974;Bernie Sanders Has Strength Among White Men Pinched By The ...;NPR;economy;13.03.2016 16:08;-0.175682092231577;0.0572005394153038;459;10;4
30969;Hedge Funds Look to Space With New China Economy Gauge;Bloomberg;economy;13.03.2016 16:16;0.187760236072498;-0.0256856216083515;126;14;170
31018;Why China's Economy Resembles A Pyramid Scheme;The Epoch Times;economy;13.03.2016 17:44;-0.0944911182523068;-0.372677996249965;14;3;3
31050;Taking India to the experience economy;Financial Express;economy;13.03.2016 19:00;0.255155181539914;0.0988752181321678;5;1;3
31039;The Guardian view on zero-hours contracts: the wrong road to a ...;The Guardian;economy;13.03.2016 19:43;-0.192450089729875;-0.199445034586331;35;5;6
31085;Fiber networks could revolutionize Alabama's economy the way ...;Yellowhammer News;economy;13.03.2016 20:20;0;-0.0340965453493738;19;1;1
31056;How Latinos Power the American Economy;Wall Street Journal;economy;13.03.2016 22:11;0;-0.359341960112568;388;3;157
31065;What issues will be front and centre of the economy election?;The Guardian;economy;13.03.2016 23:18;0;-0.131688943990559;38;2;1
31070;Scotland's private sector economy contracts;BBC News;economy;14.03.2016 0:04;0;-0.104257207028537;18;1;25
31127;Ignored for Years, a Radical Economic Theory Is Gaining Converts;Bloomberg;economy;14.03.2016 0:40;-0.0395284707521047;-0.0254587538608659;741;25;445
31108;The Copycat Economy;The Business of Fashion;economy;14.03.2016 5:30;0;-0.108601257321393;8;4;28
31114;Stayz, Airbnb call for NSW-wide regulation for accommodation ...;ZDNet;economy;14.03.2016 6:39;-0.0164930555555557;0.0860309002014606;14;2;6
31164;Council cuts in the Budget will be a false economy, LGA tells Osborne;Public Finance;economy;14.03.2016 6:40;-0.173343811320384;-0.0681930906987476;6;1;7
31137;Putin's $50 Billion Oil Cache Gives Russia Luxury to Ignore ECB;Bloomberg;economy;14.03.2016 7:40;0.0494105884401309;-0.0276418113334908;147;8;271
31146;These are all the major concerns investors have about the global ...;Business Insider UK;economy;14.03.2016 8:26;0.169600131324992;0.145996351271675;2;1;7
31143;Malaysia retooling economy;Bangkok Post;economy;14.03.2016 8:31;0;-0.265149969750181;24;3;2
31152;The End of Alchemy: Money, Banking and the Future of the Global ...;The Guardian;economy;14.03.2016 9:00;0;0.236227795630767;27;1;56
31144;Canadians conflicted about 3 Es: Environment, energy and the ...;CBC.ca;economy;14.03.2016 9:01;0.397747564417433;0.163663417676994;279;7;116
31165;Bees and butterflies vital to economy, says new pollinator champion;Press and Journal;economy;14.03.2016 10:18;0.0329403922934207;0.187138540480932;3;1;8
31163;China's Not-Totally-Bad Economic Start to the Year;Fortune;economy;14.03.2016 10:24;-0.0416666666666667;-0.17860862707794;4;2;4
31398;Undocumented Immigrants Contribute Over $11 Billion to Our ...;The Nation.;economy;14.03.2016 10:40;0;-0.225881332879036;819;8;6
31168;The economy's improving, but Americans' economic anxiety persists;Marketplace.org;economy;14.03.2016 10:50;0.121533978016438;0.0310823801039033;34;1;12
31175;Labor Protests Multiply in China as Economy Slows, Worrying Leaders;New York Times;economy;14.03.2016 11:23;0.237170824512628;0.125977458492816;490;1;121
31180;This week: Fed grapples with split economy;USA TODAY;economy;14.03.2016 11:40;0;0.0886510179083719;6;1;1
31186;These Are the 8 Biggest Barriers to Economic Growth;Forbes;economy;14.03.2016 12:01;-0.176776695296637;-0.182861213436939;17;1;10
31187;Rising Trucking Stocks Say The Economy Is Still Motoring Ahead;Seeking Alpha;economy;14.03.2016 12:21;0.143055417959998;-0.00833333333333338;10;3;20
31190;Why I'm regulating the 'sharing economy': An Italian MP explains;The Register;economy;14.03.2016 12:49;0;0.0725474659821175;12;1;4
31207;The real life Gordon Gekko is supporting Bernie Sanders because of ...;Business Insider;economy;14.03.2016 13:00;0.244977967469433;-0.237543684304856;480;6;59
31314;New Car Sharing Economy Disrupts Automotive Industry: ABI ...;ABI Research (press release) (subscription) (blog);economy;14.03.2016 13:40;-0.0957540432856782;-0.0727392967453307;7;1;18
31236;More wretched news in the world's 7th-largest economy;Business Insider;economy;14.03.2016 14:57;-0.39375;0;24;1;8
31260;Poll: Millennials still optimistic about success and the American dream;USA TODAY;economy;14.03.2016 16:01;0.304463340197759;-0.00074868347460915;22;1;9
31342;Fat's Heavy Burden on the World Economy;Inter Press Service;economy;14.03.2016 16:20;0.226778683805536;0;4;2;7
31276;What Are Currency Markets Saying About the Global Economy?;TheStreet.com;economy;14.03.2016 17:22;0;0.224478343233825;2;2;1
31278;Marijuana economy may hit $44 billion by 2020;Yahoo Finance;economy;14.03.2016 17:49;-0.140335349846953;0.00217202514642794;1467;21;144
31308;China is going to war with price;Business Insider;economy;14.03.2016 18:20;-0.0236227795630767;-0.070164095214017;16;2;12
31364;Tony Robbins Talks Trump, the Economy and the New Netflix Doc ...;Fortune;economy;14.03.2016 18:40;-0.0439704044175904;-0.100925774234146;59;4;158
31306;The Alarming Economic Trend Behind GE's Odd Ad Campaign;Forbes;economy;14.03.2016 19:09;-0.208333333333333;0.0888358284888996;34;1;74
31320;"Stocks on edge ahead of Fed meeting; Marijuana economy booming";Yahoo Finance;economy;14.03.2016 19:22;0.237170824512628;-0.0318124999999998;19;2;4
31312;Can a Planned Economy Turn China's Gray Skies Blue Again?;Foreign Policy (blog);economy;14.03.2016 19:24;0;-0.172273793126632;25;2;10
31319;The US economy is levering up, and that's great news;Business Insider;economy;14.03.2016 19:33;0.0724688630455255;-0.106314658974964;19;3;13
31336;Huge debts dent Jubilee regime's score on economy;The Standard Digital News (satire) (press release) (registration) (blog);economy;14.03.2016 21:03;0.0456673129516313;0.0932753134055796;12;1;5
31337;Living wage will be 'stretch' for economy;Financial Times;economy;14.03.2016 21:18;0.0629940788348713;0.178830070389227;11;1;5
31355;Commentary: Why Amazon's MBA boom could be great for Seattle's ...;GeekWire;economy;14.03.2016 23:01;0.0461165492107888;0;18;3;104
31359;What job growth? Voters remain pessimistic about the economy;PBS NewsHour;economy;14.03.2016 23:50;-0.037326388888889;-0.35311368646398;46;2;9
31655;With no rate hike seen, Fed's outlook on economy is awaited;U.S. News & World Report;economy;15.03.2016 0:00;0.0533926339356455;0.0045462060465831;14;1;37
31371;Malcolm Turnbull risks Australia's economy with inaction on climate ...;The Guardian;economy;15.03.2016 0:51;0;-0.109108945117996;132;1;36
31377;Obama concerned about Venezuela's struggling economy;Reuters;economy;15.03.2016 2:10;0.102062072615966;-0.174706142569181;99;3;13
31384;How to kickstart the economy;Economic Times (blog);economy;15.03.2016 2:26;0;-0.0977411315892538;26;6;51
31394;Bank of Japan maintains base rate, revises down economy view;Economic Times;economy;15.03.2016 4:15;-0.148478818262594;0.156920436647047;2;1;1
31396;China's Top Political Meetings Focus On Green Economy;Forbes;economy;15.03.2016 4:19;-0.0110485434560398;-0.0799502686333539;35;1;18
31413;Vietnam Stocks Seen Reaching 2008 High on Economy, Earnings;Bloomberg;economy;15.03.2016 4:20;0.101646599795566;-0.156385810542806;24;2;39
31485;World copying Japan’s slow-puncture economy: HSBC;CNBC;economy;15.03.2016 5:17;0;-0.104257207028537;38;6;26
31407;Bank of Japan sounds downbeat note on economy;Financial Times;economy;15.03.2016 5:20;0.238157492274636;-0.178106062007085;27;1;9
31408;How politics will decide whether China becomes a high-income ...;South China Morning Post (subscription);economy;15.03.2016 5:20;0.108703294568288;-0.074420261282475;11;1;27
31423;Nebraska's 6 Businesses of the Year celebrated for fueling state's ...;Omaha World-Herald;economy;15.03.2016 6:20;0;0.174110501373031;81;1;29
31539;Meet The Gig Economy Companies That See Investing In Workers As A Smart Business Strategy;International Business Times;economy;15.03.2016 8:33;-0.0143085218068219;-0.0938210419587739;10;2;49
31447;Venezuela Declares It Is Subject To Economic Warfare: And It's Right;Forbes;economy;15.03.2016 9:15;-0.0519288232783765;-0.14884052256495;105;4;23
31463;The Sharing Economy: Think Like Uber, Act Like Apple, Move Like ...;Small Business Trends;economy;15.03.2016 10:30;0.282562194102564;-0.216881904308927;41;14;39
31498;Refugees Will Revitalize The Economy--If We Let Them;Co.Exist;economy;15.03.2016 10:40;0.0833333333333333;-0.00284267621807474;61;3;30
31465;BOJ keeps policy steady, offers gloomier view on economy, inflation;Reuters;economy;15.03.2016 10:58;-0.11199733379763;-0.123325004410959;21;3;3
31493;What Might Htin Kyaw's Presidency Mean for Burma's Economy?;The Irrawaddy News Magazine;economy;15.03.2016 11:20;0;0.15953978792711;43;1;15
31480;Don't forget how crucial the economy is to war  and peace  in Syria;The Guardian;economy;15.03.2016 11:31;-0.10400628679223;0.0419262745781211;20;1;25
31497;Welcome To The Post-Work Economy;Co.Exist;economy;15.03.2016 11:40;0;0.0453125000000001;763;23;586
31483;Is this the end of the API economy?;ZDNet;economy;15.03.2016 11:51;0;-0.175477060982866;28;4;134
31482;Risks to the global economy: China and interest rates;Forbes;economy;15.03.2016 11:55;0.208333333333333;-0.00625;8;1;5
31506;On Trade, Angry Voters Have a Point;New York Times;economy;15.03.2016 13:00;-0.165359456941537;-0.177302035816744;1007;4;376
31499;Pessimism up among GCC's wealthy over regional economies;gulfnews.com;economy;15.03.2016 13:29;-0.139948217109837;0.0769891475728593;3;1;16
31521;Weak US retail sales highlight risks to economic outlook;Reuters;economy;15.03.2016 13:40;-0.0694444444444443;0.0372677996249966;569;14;80
31578;The sharing economy has redefined cars and homes. Up next: work;Telegraph.co.uk;economy;15.03.2016 14:00;0.0557481913151595;0.14593321409532;17;2;68
31523;To Save The Economy, We Have To Break Its One Sacred Rule;Co.Exist;economy;15.03.2016 14:00;0.0787485845689241;-0.0607512336999796;308;7;66
31515;What a $13 Billion Bid for Starwood Says About China's Economy;TIME;economy;15.03.2016 14:01;0.0790569415042095;0.208166666666667;25;1;31
31519;Do not rely on 'sofapreneurs' to prop up the economy;Financial Times;economy;15.03.2016 14:04;-0.322815844475522;-0.213605173483436;31;1;25
31623;Exit Polls: Economy, Jobs Top Concerns For Both Democrats And Republicans;CBS Chicago;economy;15.03.2016 14:58;-0.0753778361444409;0.143384833669101;5;2;1
31582;Barack Obama notes 'significant progress' in Irish economy;Irish Times;economy;15.03.2016 15:00;0;0.100786296708266;14;1;17
31557;India is a light in a gloomy world economy;Financial Times;economy;15.03.2016 15:47;-0.203551219870664;-0.132309436689289;473;36;1028
31541;"Stocks fall as economy view sours; yen jumps";Reuters;economy;15.03.2016 15:49;-0.129799925342808;0.0432798815634718;106;8;32
31579;Middle East's wealthiest say economy will get worse before it gets ...;The National;economy;15.03.2016 16:00;0.226133508433323;0.109220592986947;22;1;10
31673;Here's a New Way to Analyze China's Deeply Flawed Economic Data;Huffington Post;economy;15.03.2016 17:40;-0.187188293092028;-0.140958333333333;8;2;2
31589;Alberta hopes to grow low-carbon economy with UK agreement;CBC.ca;economy;15.03.2016 17:47;0;0.0533001790889026;14;1;3
31593;HSBC: 'Zombie companies' are killing the economy, so we should ...;Business Insider;economy;15.03.2016 18:07;0;-0.0102062072615966;20;1;3
31600;Marijuana economy expected to reach $44 billion by 2020;The Independent;economy;15.03.2016 19:23;-0.188982236504614;0.102062072615966;143;4;6
31644;Sparking Ithaca's startup economy, Rev wins award;Cornell Chronicle;economy;15.03.2016 20:20;0;0.011872444595028;9;1;7
31614;Alexander Hamilton As US Economic Architect;Forbes;economy;15.03.2016 20:53;-0.0510310363079829;0.245413958174285;41;2;17
31674;Analysts cut 2016 growth forecast for Singapore economy to 1.9%: MAS survey;Channel NewsAsia;economy;15.03.2016 21:30;-0.134060674105182;-0.162221421130763;25;1;4
31635;NCAA Tournament expected to bring flood of visitors, boost to local ...;WRAL.com;economy;15.03.2016 21:40;-0.226133508433323;-0.0545544725589981;11;1;5
31628;Sexism row at World T20 as women fly economy, men in business;New Zealand Herald;economy;15.03.2016 22:00;-0.288675134594813;0.0400833333333333;15;1;1
31680;Super Tuesday 3 exit polls: Economic worries, feeling of GOP ...;CNN;economy;15.03.2016 23:20;0.0208333333333333;0.0993807989999905;454;10;10
31654;China's Economy: The Sum Of The Parts [INFOGRAPHIC];ValueWalk;economy;16.03.2016 1:00;0;-0.0463713016751484;15;1;8
31732;World economy woes cast a shadow over UK budget;RTÉ News;economy;16.03.2016 1:38;-0.166666666666667;0.0151584765647708;2;1;1
31919;Brazil turmoil dragging down economy, Ita's Setubal says;Reuters;economy;16.03.2016 4:00;-0.184288194444444;-0.354604071633488;4;3;7
31736;Why the IMF Is Wrong About China's Economic Slowdown;Fortune;economy;16.03.2016 5:00;0.0416666666666667;-0.111803398874989;19;6;66
31685;Ethiopia Insight: What's Ahead for the Economy;Bloomberg;economy;16.03.2016 5:05;0.0944911182523068;0.0652186493437439;387;1;49
31677;China's Premier Li says confident in economy, vows no hard landing;Reuters;economy;16.03.2016 5:08;-0.143512733951874;-0.379972479223588;63;6;44
31689;Low Oil Price Dents Gulf Economies as Riyadh Seeks $8 Billion Loan;Voice of America;economy;16.03.2016 5:22;-0.216711278915268;0.0487847222222222;12;2;2
31695;Fractured electorate hampers efforts to mend 'slow puncture' economy;Reuters;economy;16.03.2016 5:52;-0.03125;-0.216172236206995;24;3;10
31815;Growth forecasts cut for next five years;BBC News;economy;16.03.2016 6:11;-0.160233153077169;0;100;5;26
31823;Budget 2016 – chancellor’s full speech;Contractor UK;economy;16.03.2016 7:14;0.0978279740156158;0.105182133701499;3;2;21
31720;Nigerians told to #BuyNaija as economy battles falling oil prices;The Guardian;economy;16.03.2016 8:00;-0.0461165492107888;-0.315715199495023;45;1;9
31721;Building a Local Peace Economy: We Have the Power;AlterNet;economy;16.03.2016 8:01;-0.395833333333333;-0.232059166644353;131;3;3
31742;China approves new five-year plan as Li reassures on economy;BBC News;economy;16.03.2016 8:20;0.0690963497990709;-0.224674281146498;55;1;42
31846;U.S. Economy May Be Strong Enough to Forge Much-Needed Inflation;Bloomberg;economy;16.03.2016 8:38;0.108253175473055;0.231684027777778;3;1;9
31744;Argentina and the Vultures: the Political Economy of the Settlement;CounterPunch;economy;16.03.2016 8:53;-0.118585412256314;-0.0535724619609324;32;2;2
31753;Yet Another Chinese Official Says 'Trust Us, We'll Meet Economic ...;Fortune;economy;16.03.2016 9:00;0.00790569415042095;-0.119723324127317;6;3;3
31754;Kremlin budget policy affirms confidence in Russian economy;RT;economy;16.03.2016 9:37;0.0883883476483184;0.0145833333333333;15;2;3
31774;How Americans' Perceptions of the Economy Have Changed in Just ...;Wall Street Journal (blog);economy;16.03.2016 11:20;-0.0362344315227627;-0.0347018163218366;65;5;31
31778;How To Nourish The Global Economy;Huffington Post;economy;16.03.2016 11:36;0;0.0219609213826612;35;2;7
31784;What Negative Interest Rates Are, and What They Mean for Global ...;Lifehacker Australia;economy;16.03.2016 11:40;0.150755672288882;0.245495126515491;119;17;46
31779;Even as the global economy grew last year, carbon emissions didn't;Quartz;economy;16.03.2016 11:55;-0.130968990300966;0.215421557150981;23;9;12
31785;Why Uber Personifies the Best of the On-Demand Economy;Fortune;economy;16.03.2016 12:38;0.105409255338946;0.124819748509824;6;1;48
31793;This economic-growth cycle is in the late innings, fund managers say;MarketWatch;economy;16.03.2016 12:53;0.0631476856926153;-0.153200173661379;58;2;20
31804;UK Economy Faces 'Cocktail of Risks,' Says George Osborne;Wall Street Journal;economy;16.03.2016 13:13;0;-0.328903101637996;52;2;7
31826;US Economic Growth Weakens as Sales, Prices Fall;EconomyWatch.com;economy;16.03.2016 13:40;-0.247651055540566;-0.389400668251587;6;1;1
31827;Budget 2016 live: George Osborne reveals sugar tax, Lifetime ISA ...;Mirror.co.uk;economy;16.03.2016 13:40;0.0810185185185187;0.160827601967251;61;3;16
31810;Maintaining the Emerging-Economy Growth Engine;Project Syndicate;economy;16.03.2016 13:50;-0.204124145231932;-0.00579206705714097;24;6;1
31812;How Millennials Are Changing The Global Economy;Nasdaq;economy;16.03.2016 13:56;0;-0.00651607543928359;16;2;20
31831;Cramer: Economy doing better, but...;CNBC;economy;16.03.2016 14:02;0.136803881123425;-0.127293769304329;5;1;3
31832;Ireland To Prosecute Top Banker Who Destroyed Their Economy ...;Mintpress News (blog);economy;16.03.2016 14:34;0;-0.0409158544192486;525;22;33
31840;The US marijuana economy is expected to hit $44 billion by 2020;Mashable;economy;16.03.2016 14:55;-0.108703294568288;-0.0140653250373492;93;10;249
31835;Landlords and traders receive 2000 tax allowance to boost 'sharing ...;The Guardian;economy;16.03.2016 15:01;0.229166666666667;-0.055;43;7;14
31836;Manufacturing rebound bodes well for Canada's oil-shocked economy;The Globe and Mail;economy;16.03.2016 15:02;0.0419372925839593;-0.0884738516582276;9;3;10
31881;Jeff Sessions: US 'Economy Cannot Sustain' Current Lawful ...;Breitbart News;economy;16.03.2016 15:40;0;-0.074726726017866;292;5;4
31853;US data points to firming economy, inflation;Reuters;economy;16.03.2016 15:41;0;0.0279508497187474;91;9;68
31886;World's first sharing economy tax breaks unveiled in Budget;Telegraph.co.uk;economy;16.03.2016 16:00;0.0729166666666667;0.0521286035142687;22;1;15
32004;Chinese Premier Paints Rosy Picture of Economy;Wall Street Journal;economy;16.03.2016 16:40;0.153548067159999;-0.270942577035255;39;2;29
31858;How You Can Get In On The Home-Sharing Economy;Forbes;economy;16.03.2016 16:46;0;-0.116920113632212;14;7;2
31859;Osborne vows to support digital sharing economy with tax breaks;ComputerWeekly.com;economy;16.03.2016 16:54;-0.158113883008419;-0.165073911128518;1;1;12
31918;The global economy grew while carbon emissions stayed flat  but ...;Mashable;economy;16.03.2016 17:00;-0.0316227766016838;0;48;5;14
31870;Hey, Wall Street: Markets are not the economy;CNBC;economy;16.03.2016 17:42;-0.397747564417433;0.0382732772309872;8;5;3
31876;Fed flags up global risks to US economy;Financial Times;economy;16.03.2016 18:09;0.0810226520109587;0.0700694444444444;42;3;729
31880;Why Ireland's Economy Grew by Almost 8% in 2015;Daily Signal;economy;16.03.2016 18:34;-0.188982236504614;-0.119906184478631;397;6;49
31896;Fed's Yellen on Economy, US Labor Market;Bloomberg;economy;16.03.2016 19:05;0.0944911182523068;-0.0261891400439462;9;1;7
31907;New economy poster child LivingSocial slashes staff amid another ...;The Register;economy;16.03.2016 19:37;-0.048611111111111;0.0212629317949929;6;3;6
31925;Japan Inc slashes wage-raise as Abe fails to boost economy;Business Standard;economy;16.03.2016 20:29;0.0376889180722205;-0.0843919502240957;2;2;3
32066;Economists React to the Fed Decision: 'They Do Not Appear To Be ...;Wall Street Journal (blog);economy;16.03.2016 20:40;-0.21650635094611;-0.100369383568371;21;2;87
31928;Mobile productivity and working add AU$43b to Australian economy;ZDNet;economy;16.03.2016 20:45;0.276699295264733;0.0755085870426121;9;1;16
31923;Huzzah! The economy keeps growing while energy emissions stay flat;Grist;economy;16.03.2016 21:07;0.0474341649025257;-0.0890530310035423;18;3;9
31935;Economy the main issue as parties slug it out in Calgary-Greenway ...;Calgary Herald;economy;16.03.2016 21:37;-0.0721687836487032;0;8;2;2
31959;5 things we learned from Janet Yellen about Fed rate hikes and the ...;Los Angeles Times;economy;16.03.2016 23:00;0.0721687836487032;-0.1125;14;5;8
31973;Tourism expected to stay strong despite weak economy;CTV News;economy;16.03.2016 23:00;-0.206239477846076;0.34778366855509;7;2;31
31966;Electricity crisis dangerous for economy;The Punch;economy;16.03.2016 23:37;0.167705098312484;-0.1625;16;1;1
32305;Gas prices are down but that isn't fuelling Americans' optimism;The Guardian (blog);economy;17.03.2016 0:00;-0.17483113209733;-0.151017174085224;10;1;1
32420;The shipping news;The Economist;economy;17.03.2016 0:00;0;0.110315326015229;32;2;262
31991;Economy Air Travel Could Improve With Consumer-Friendly ...;Ubergizmo;economy;17.03.2016 2:22;0.055242717280199;-0.353423029796475;2;1;1
32082;China's New Age of Economic Anxiety;The New Yorker;economy;17.03.2016 4:20;-0.185696271009604;-0.025;73;7;94
32003;VT economy weaker than expected;BurlingtonFreePress.com;economy;17.03.2016 4:20;0;0.00291154684570278;14;1;15
32072;Billionaire Li Ka-shing sounds alarm over Hong Kong's economy;AsiaOne;economy;17.03.2016 6:06;0.0790569415042095;-0.0835539499712824;134;1;26
32020;US should work comprehensively to integrate Indian economy ...;Economic Times;economy;17.03.2016 7:49;0.0727362444189287;0.0849555139489424;7;2;10
32027;US election 2016: Trump presidency as risky to world economy as ...;The Australian (subscription) (blog);economy;17.03.2016 8:05;0;-0.371416300039164;52;1;1
32037;Donald Trump victory ranked among top ten risks to global economy;The Independent;economy;17.03.2016 9:17;0.113066754216661;-0.00637887953849786;146;2;6
32053;UK offers tax breaks to boost sharing economy;TechCrunch;economy;17.03.2016 11:00;0.0441941738241592;-0.10374328649691;92;8;103
32049;No, the On-Demand Economy Isn't About to Implode;WIRED;economy;17.03.2016 11:02;-0.232638888888889;0.326463596919528;76;11;419
32048;'President Trump' sixth on list of major threats to global economy;The Guardian;economy;17.03.2016 11:07;0.0376889180722205;0.0985182506501334;1164;20;53
32080;Economy needs vital RF engineers, says Sir Martin Sweeting;Electronics Weekly;economy;17.03.2016 12:00;0.25;0.3;4;1;7
32061;This Company Wants You to Collect Insurance Payments From Your ...;Fortune;economy;17.03.2016 12:01;0;-0.195655948031232;11;3;461
32189;Germany's Economy Minister aims to get Russia sanctions lifted;Channel NewsAsia;economy;17.03.2016 13:14;-0.0280555555555556;-0.0164823917767759;3;1;11
32084;Billionaire Brothers See No Turnaround For The Global Economy;Forbes;economy;17.03.2016 13:57;-0.0891666666666668;-0.0562447132454207;43;2;10
32090;World Economy Grows without Growth in Global Warming Pollution;Scientific American;economy;17.03.2016 14:20;-0.125;-0.226525761127836;67;5;7
